,name,twitter,party,tweet,tweet_published
548,"Robert P. Casey, Jr.",SenBobCasey,Democrat,".@realDonaldTrump claims he has the #COVID19 pandemic ""totally under control."" Our reality tells a different story. The President's response throughout this pandemic has been a case study of misinformation, misplaced blame and an inexcusable failure in leadership (THREAD)",2020-04-16
549,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"You have until 8 PM to vote in the #PAprimary! Remember to keep yourself and others safe by washing your hands, maintaining social distance &amp; wearing a mask. Due to COVID-19, your polling place may have changed. Find your polling place: http://votesPA.com/Polls",2020-06-02
550,"Robert P. Casey, Jr.",SenBobCasey,Democrat,It’s hard not to be anxious given the uncertainty and upheaval that #COVID19 has so quickly brought to our everyday lives. This is a difficult time for our Nation and our world. Remember to take care of yourself and each other. ,2020-03-17
551,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Parents skipping meals so their kids can eat. Lines at food banks stretching for miles. Farmers left without critical markets. It is a moral imperative that we expand SNAP benefits to meet the needs #COVID19 created so struggling families don't go hungry. ,2020-05-11
552,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Read: the Vice President told your governor to lie to you in order to make President Trump look better and distract from his failure to combat this virus. Don’t be fooled. ,2020-06-16
553,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"We are in a war against COVID-19, and just like wartime, we must recognize and reward those who are on the front lines for their selfless efforts to do the critical work of protecting our citizens and keeping our country running so millions of Americans can stay safe at home.",2020-04-07
554,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"During the #COVID19 crisis, there is an urgent need for blood donations. This #WorldBloodDonorDay consider helping your community by signing up to donate. If you’ve recovered from COVID-19, you can also donate plasma for research as a potential treatment. #TheFightIsInUs",2020-06-14
555,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"THREAD: President Trump's #COVID19 response - Failure to arm hospitals and frontline workers - No accountability for testing failures - Sustained maniacal focus on eliminating the ACA - ""Everything's under control"" ",2020-04-08
556,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"In Pennsylvania, half of all cases of #COVID19 are in younger adults ages 19 to 49. Nationwide, about 40% of patients who are sick enough to be hospitalized are ages 20 to 54. We need to #FlattenTheCurve for all of us—because any one of us could get sick.",2020-04-02
557,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"WATCH: In today's Senate HELP Committee hearing, I asked Dr. Fauci if he had concerns about states reopening too soon. Dr. Fauci: ""There is a real risk that you will trigger an outbreak you may not be able to control"" leading to ""suffering and death that could be avoided."" ",2020-05-12
558,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"NEW: I'm pleased to announce I secured over $8.1 million in #CARESAct HUD funding to help Pennsylvania's public housing authorities provide safe, clean, reliable housing to the communities they serve. These grants will be vital in fighting housing insecurity during this pandemic.",2020-04-30
559,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"#COVID19 is particularly dangerous for those with pre-existing conditions, yet Republicans are in court trying to destroy pre-existing condition protections... in the middle of a pandemic. @morethanmySLE and I have a message for Republicans: #ProtectOurCare and #DropTheLawsuit",2020-04-15
560,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Good news, PA: over $1 billion in @FEMA federal funding that I fought to include in the #CARESAct is on its way to the Commonwealth. While this money will help PA fight #COVID19, I'll continue to advocate for increased critical funding for our state and local governments.",2020-04-21
561,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"My bill, the Coronavirus Relief for Seniors and People with Disabilities Act, would give older adults the resources and support they need to stay out of hospitals and nursing homes, and in their communities. It must be part of any solution to address this pandemic.",2020-03-24
562,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Yesterday marked the 66th anniversary of Brown v. Board of Education, a landmark case which stripped away constitutional sanctions for segregation by race. As #COVID19 highlights racial disparities that still plague our Nation, may we recommit to the fight for true equality. ",2020-05-18
563,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The WHO didn’t force President Trump to play down the real threat of COVID-19. The WHO didn’t force him to leave our Nation short of tests and PPE. He’s seeking a political scapegoat to avoid accountability, but the buck stops at the desk in the Oval Office.",2020-04-15
564,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The #COVID19 emergency is a difficult time for everyone, and many are struggling with feelings of fear &amp; anxiety. During this Mental Health Awareness Month, I encourage all Pennsylvanians to take time to pay attention to your own mental health. Pls RT to share these resources ",2020-05-04
565,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"This is a lie. For three years, congressional Republicans and the Administration have worked to sabotage our health care system, making it harder to respond to a pandemic. There’s no excuse for this failed leadership—and I have receipts (THREAD) ",2020-03-31
566,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Evidence indicates the severity of #COVID19 rises with age. With older adults at higher risk, we need to move expeditiously to pass funding to ensure these Americans are taken care of. @ActiveRetirees",2020-03-24
567,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Our Nation is facing a public health crisis, yet millions of Americans remain uninsured. That’s why I introduced Ensuring Coverage in Public Health Emergencies Act of 2020 to provide for special enrollment periods during public health emergencies like the coronavirus pandemic.",2020-04-02
568,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"PHILADELPHIA: Today at 2 PM, look up to see the @AFThunderbirds and @BlueAngels take to the skies to thank PA's first responders and workers on the front lines of the battle against #COVID19—a reminder that we're all in this together. ",2020-04-28
569,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Less than a week ago, Senate Republicans refused to pass the second COVID-19 relief bill until they got a vote on the Afghanistan war and denying benefits to immigrant children – a prime example of the political games of which they’re now falsely accusing Democrats.",2020-03-23
570,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Some personal news: On Wednesday I learned I was positive for COVID antibodies following mild symptoms earlier this spring. I will continue to follow CDC guidance and wear a mask, and hope others will do the same to help slow the spread of this virus. ",2020-05-29
571,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Thank you to everyone who joined my digital town hall last night, where I answered questions you submitted about #COVID19. For an accessible video of the town hall with captions, visit my YouTube channel “Senator Bob Casey” and click “CC” for closed captions.",2020-03-20
572,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"My mask protects you. Your mask protects me. Together, we can #flattenthecurve and slow the spread of #COVID19. Keep it up, Pennsylvania! #MaskUpPA",2020-04-17
573,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"That’s why I wrote to @USDA to ask about what steps they are taking to ensure SNAP participants can receive home food delivery and curbside pickup during #COVID19, and introduced legislation to expand delivery support. ",2020-05-20
574,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"As we face a global pandemic, it is as important as ever that our children and families have quality health care, economic security, child care and education, nutrition security and safety from harm. ",2020-03-21
575,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"WATCH LIVE: At 10 AM EST I'll be joining @PASenateGOP to discuss federal resources, and my efforts in the Senate, which would benefit PA small businesses as they navigate the challenges related to the #COVID19 pandemic and plan to reopen. ",2020-06-16
576,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Reminder: The problem isn't just that millions of Americans are without health care coverage during a global pandemic. Thanks to the Trump Admin’s efforts to undermine the ACA & push junk health plans, many Americans have insurance that will NOT cover #COVID19 testing/treatment.",2020-04-16
577,"Robert P. Casey, Jr.",SenBobCasey,Democrat,".@SecAzar @SeemaCMS it is unacceptable that the Trump Administration disproportionately allocated relief funding. Pennsylvania has received approximately $50,000 per #COVID19 patient, while other states have received over $300,000 per patient. ",2020-04-20
578,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"It is outrageous that scammers are trying to take advantage of seniors during this pandemic, pretending to be the IRS or selling a product that claims to treat #COVID19. In honor of National Senior Fraud Awareness Day, consider sharing these tips with older adults in your life: ",2020-05-15
579,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"PA: Have questions about the novel coronavirus or the relief bills passed by Congress? I will be going live TOMORROW, 4/29 at 5:30 PM ET on Facebook at http://Facebook.com/SenatorBobCasey to answer your most pressing #COVID19 questions. Submit your questions by replying to this post ",2020-04-28
580,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"It is interaction with our loved ones that sustains all of us. Seniors are living and dying, often scared and alone, due to this virus. ",2020-06-12
581,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Did impeachment make the President fire the US pandemic response team in 2018? Or say on February 28 that there would be zero cases in a few days? Or cut Sec. Azar's request for funds for PPE and other emergency medical equipment by 75%? (It did not.),2020-03-31
582,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Our Nation surpassed 100,000 coronavirus-related deaths yesterday, and yet as this pandemic continues, President Trump is still pushing a partisan lawsuit that would make it HARDER for Americans to get affordable health care. Mr. President, #DropTheLawsuit and #ProtectOurCare",2020-05-28
583,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Not true. The former Administration literally left a 69-page pandemic guidebook with instructions for how to address many of the same roadblocks the Trump Administration now faces, including lack of testing and shortages of equipment: https://www.businessinsider.com/trump-admin-ignored-obama-era-nsc-pandemic-prep-document-politico-2020-3",2020-05-12
584,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Fact: for many Americans, it's not safe to leave home during #COVID19, forcing SNAP participants to choose between risking their health or going hungry. I'm calling on the USDA to immediately work to ensure SNAP participants can receive home food delivery and curbside pickup. ",2020-05-12
585,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The Coronavirus Task Force, including Drs. Birx &amp; Fauci, will ""take a back seat to the forward-looking, 'what's next' message"" RT if you think the President should prioritize hearing from scientists and public health experts to determine 'what's next.' ",2020-05-05
586,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"From the beginning, you have failed as a global leader, praising China’s handling of the virus while ignoring numerous warnings regarding the severity of the unfolding pandemic—coupled with racist rhetoric unfit for a public official. ",2020-05-11
587,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Every elected official is charged with working constructively to at least – at least – do the following: 1. Slow the spread of the coronavirus 2. Support state and local preparedness efforts 3. Provide complete and accurate information to the public to address their concerns,2020-03-03
588,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The COVID pandemic has laid bare the devastating health disparities that have long plagued our country. In truth, the susceptibility of Black Americans to infection and death in the coronavirus pandemic has everything to do with racial inequality in the United States.",2020-05-01
589,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"My bill, The Coronavirus Relief for Seniors and People with Disabilities Act, would keep older adults out of hospitals &amp; nursing homes &amp; in their communities. It has the support of 26 of my colleagues &amp; praise from @AARP. It must be part of any solution to address this pandemic.",2020-03-21
590,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"We owe a debt of gratitude to those on the front lines of this pandemic. That’s why today, I announced a plan for the COVID-19 Heroes Fund with @SenSchumer @PattyMurray @SenatorTomUdall @SenSherrodBrown @SenGaryPeters to provide premium pay for essential frontline workers.",2020-04-07
591,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Despite dire shortages in PPE—another piece your Administration refused to take any responsibility for—our health care workers have stepped up to fight this pandemic on the front lines. You expressed your gratitude by accusing them of theft. ,2020-05-11
592,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"""Now faced with a viral pandemic [that's taken over 90k American lives]... Republicans find themselves heading into an election season still lacking any health plan."" Oh, and they're still in the courts trying to rip away affordable health care. ",2020-05-18
593,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"In today’s @DemsOnAging committee hearing entitled “Caring for Seniors Amid the COVID-19 Crisis” I discussed my bill and other proposals I’ve put forward to help mitigate this pandemic’s disproportionate, deadly impact on our seniors. Watch here: https://www.aging.senate.gov/hearings/caring-for-seniors-amid-the-covid-19-crisis",2020-05-21
594,"Robert P. Casey, Jr.",SenBobCasey,Democrat,I applaud @HHSOCR for their focus on ensuring that entities covered by civil rights authorities don't discriminate against people with disabilities when making decisions about their treatment during the #COVID19 pandemic. Our Nation's response cannot leave anyone behind. ,2020-03-30
595,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"My bill also guarantees that the individual would remain covered for the length of their treatment, but for no less than one year, for all primary and secondary care related to #COVID19 to ensure both immediate needs and downstream issues are covered.",2020-03-26
596,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Businesses across the Commonwealth are stepping up to help fight the spread of #COVID19. Thank you to @MichaelGRubin, @Fanatics and @MLB for showing all of us that #TogetherWeCan",2020-03-27
597,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"""The Trump administration opted Tuesday not to set stricter national air quality standards, despite a growing body of scientific evidence linking air pollution to lethal outcomes from respiratory diseases such as Covid-19."" ",2020-04-15
598,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"""US intelligence officials were warning as far back as late November that the novel coronavirus was spreading... Repeated briefings were held through December across the US government."" ",2020-04-09
599,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"UPDATE: online grocery purchasing for PA #SNAP recipients is now active at approved retailers. Pennsylvanians across the Commonwealth all deserve equal and safe access to food, especially amidst the #COVID19 pandemic, and this is a step in the right direction. ",2020-06-09
600,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Important info for PA: As we battle #COVID19 this election is the first time that Pennsylvanians have the option to vote by mail-in ballot. Visit http://votesPA.com by May 26 to easily update your registration or apply for a mail-in ballot for the 6/2 primary. #ReadyToVotePA,2020-04-23
601,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"And since you visited, in a blatant attempt to rewrite your disastrous response to the #COVID19 pandemic, let me be clear: between downplaying the outbreak and failing to meet the needs of the health care system, you’ve failed Pennsylvania and people across the country.",2020-05-14
602,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The Army briefed the White House TWO MONTHS AGO on the severity of #COVID19. Yet another warning ignored, as Americans pay the price. ",2020-04-06
603,"Robert P. Casey, Jr.",SenBobCasey,Democrat,This #NationalAgDay I'm thinking of the farmers and workers who are braving the front lines of the #COVID19 crisis so that our families can have food on the table. Thank you for helping to sustain life in these challenging times.,2020-03-24
604,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The President should have known better. Days before President Trump's inauguration, Obama Administration officials briefed incoming Trump officials on how to respond to a pandemic. ",2020-03-31
605,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Thank you for your support, @SenCortezMasto! My Pandemic Responders Service Award Act will give front line workers battling #COVID19 up to $10,000 a year for four years for college, student debt, building equity or other purposes.",2020-06-12
606,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"This pandemic disproportionately impacts women & girls, deepening pre-existing inequalities and exposing vulnerabilities in social, political & economic systems. This #NationalWomensHealthWeek reminds us that #COVID19 recovery efforts must account for these gender discrepancies.",2020-05-16
607,"Robert P. Casey, Jr.",SenBobCasey,Democrat,I’ll say it again: President Trump is trying to rip away health care in the middle of a deadly pandemic. ,2020-05-15
608,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Decades of disinvestment in local, state and federal governments has left us unable to do the basic things that many other countries are doing for their citizens during this pandemic.",2020-04-24
609,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Cutting aid to a vital organization involved in the response to COVID-19 will prolong this crisis and make it worse. ,2020-04-15
610,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"You’ve blamed impeachment. You’ve blamed the WHO. You’ve even blamed President Obama, who has been out of office for years. But facts are facts, and every American deserves the truth: this pandemic is hitting Pennsylvania and America harder because of your failure in leadership.",2020-05-11
611,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"I could not agree more. Black Pennsylvanians make up a disproportionate number of #COVID19 cases and deaths across the Commonwealth. This virus has underscored centuries of disparities for communities already facing geographic, economic &amp; societal barriers to quality health care. ",2020-05-01
612,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"“You have a perfectly good answer in Obamacare right in front of you, and instead you’re going to make another one up,” said one Republican. “It’s purely ideological.” @realDonaldTrump’s maniacal obsession with decimating the ACA will make responding to this pandemic harder.",2020-04-04
613,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"I'm pleased to announce that Pennsylvania will be receiving an additional $3,064,938 in federal emergency management funding to combat #COVID19. This funding will provide @GovernorTomWolf and our Commonwealth with some extra backup to keep Pennsylvania families safe.",2020-04-14
614,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"I introduced the Treatment for COVID Act with @SenBooker to provide automatic enrollment in Medicaid for uninsured or under-insured people for all COVID-19 related treatment, regardless of income. During this pandemic, it's imperative we utilize Medicaid as the safety net it is.",2020-04-02
615,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Right now in America, it is easier to get an AR-15 than a test kit for COVID-19.",2020-03-13
616,"Robert P. Casey, Jr.",SenBobCasey,Democrat,I've long fought against junk insurance plans that ultimately leave families unprotected. If the Admin was serious about protecting Americans during #COVID19 they would ban plans that don’t offer the comprehensive coverage families need during this crisis. ,2020-04-16
617,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Lower income & minority communities in the U.S. tend to be exposed to greater air pollution as they often live closer to highways or industrial facilities. There's a reason the novel coronavirus is disproportionately killing African Americans, and the Admin is contributing to it.",2020-04-15
618,"Robert P. Casey, Jr.",SenBobCasey,Democrat,The people of Pennsylvania wish a speedy recovery to those who have been impacted by Coronavirus and we stand ready to help those families. ,2020-03-06
619,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Political leaders should be guided by the medical experts at the CDC and NIH, and local and state public health professionals, who are working tirelessly to understand the virus and address the threat it poses to our communities.",2020-03-02
620,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Despite dire shortages in PPE—another piece the Administration refused to take any responsibility for—our health care workers have stepped up to fight this pandemic on the front lines. The President expressed his gratitude by accusing them of theft. ,2020-04-16
621,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"This is wrong and dangerous. To rip away SNAP from hundreds of thousands of Americans is the wrong policy, especially in the middle of a pandemic. The Administration should drop these rules immediately. ",2020-03-19
622,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"READ: Theresa Brown, clinical faculty member at @PittTweet, was ready to go back to work when her daughter expressed a very real fear that families across the Nation can relate to: severe shortages of masks and personal protective equipment (PPE). ",2020-04-09
623,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"We need to do more to help our seniors and their families at every turn. Congress should start by passing mine and @SenWhitehouse's bill, the Nursing Home COVID-19 Protection and Prevention Act, to provide states with additional funding for testing, PPE and other resources.",2020-05-21
624,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"College students: When you're filling out your #2020Census form, you should be counted as if you're still living where you go to school, even if you are temporarily elsewhere due to the COVID-19 pandemic. More: ",2020-03-30
625,"Robert P. Casey, Jr.",SenBobCasey,Democrat,I could not agree more. The effects of this pandemic are dangerous enough and are already overwhelming and imperiling our health care infrastructure. That's why I joined @SenMarkey in a letter to @EPAAWheeler calling on the EPA to halt these damaging rulemakings.,2020-04-03
626,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"For more than 10 years, the GOP has clung onto a maniacal obsession with sabotaging affordable health care and ending protections for people with pre-existing conditions. This lawsuit is immoral, especially in the middle of a pandemic. #DropTheLawsuit #ProtectOurCare",2020-05-18
627,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"All this, and McConnell says Senate R's have “yet to feel the urgency"" of #COVID19, and set a Senate agenda that is... more judicial confirmations. What alternate reality are Senate Republicans living in? ",2020-05-27
628,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Joshua Gotbaum, former defense official in the Clinton administration who often made use of the Defense Production Act: “Had they started two months ago, we would already have ventilators, masks and other critical equipment in mass production.”",2020-04-02
629,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"RECEIPT: President Trump refused to open a special enrollment period because of his personal vendetta against affordable health care, meaning fewer Americans have health care coverage during a pandemic. ",2020-04-08
630,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"This Administration has alternatively ignored and undermined the intel community, compromising our national security and leaving us underprepared for this pandemic. Now, with the firing of IG Atkinson, there are no Senate-confirmed officials currently at ODNI—that’s a problem.",2020-04-09
631,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The risks of #COVID19 are dangerous for older adults &amp; people with disabilities. I fought for inclusion of my bill, the Coronavirus Relief for Seniors and People with Disabilities Act, in the critical #CARES relief funding, &amp; am pleased to see nearly $1 bil allocated from it.",2020-04-21
632,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The pandemic isn’t President Trump’s fault, but he has left us utterly unprepared for it. Now, “The United States is on trajectory to suffer more sickness, more dying, and more economic harm from this virus than any other comparably developed country.” ",2020-04-08
633,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Instead of focusing on COVID relief, or addressing racial injustice and police reform, Senator McConnell is using Senate resources to ram through the nomination of Justin Walker—an anti-ACA zealot—to the D.C. Circuit. Why I'll be voting NO this week: ",2020-06-15
634,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Everyone wants life to return to normal, but we must listen to the public health experts who are best prepared to guide us through the #COVID19 health crisis before we can fully &amp; safely reopen our communities. Bottom line: we cannot have a healthy economy without healthy people.",2020-05-19
635,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Pennsylvanians: The #CARESAct passed by Congress creates a new temporary federal program called Pandemic Unemployment Assistance (PUA) which provides unemployment benefits to individuals not eligible for regular unemployment compensation. To file for PUA: ,2020-04-22
636,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"We can’t forget that some of the victims aren’t in the hospital with #COVID19, but in their homes cowering from the rage of abusers from which they cannot escape. @PAAttorneyGen &amp; I detail why this Child Abuse Prevention month is as significant as ever:",2020-04-30
637,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"RECEIPT: The President failed to take accountability for testing inadequacies: ""The world’s richest country—armed with some of the most highly trained scientists & infectious disease specialists—squandered its best chance of containing the virus’s spread."" ",2020-04-08
638,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"As reduced household income is expected to force low income families to cut back on essential health and food expenditures, #COVID19 is turning into “a broader child-rights crisis.” We need to get this pandemic under control. Children's lives are at stake. ",2020-04-17
639,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Notable: “Excusing the potential release of excess toxic air pollutants and other pollution that exacerbates asthma, breathing difficulty, and cardiovascular problems in the midst of a pandemic that can cause respiratory failure is irresponsible."" ",2020-03-31
640,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"We must remember the millions of workers who go into the homes of seniors and people with disabilities to keep them healthy, safe and independent. That’s why today, I announced the COVID-19 Heroes Fund with @SenateDems to provide premium pay for essential frontline workers.",2020-04-07
641,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Small businesses are closing. Parents are skipping meals so their kids don't go hungry. Yet McConnell says Senate R's have “yet to feel the urgency"" of #COVID19 &amp; this week's Senate agenda is...more judicial confirmations. What alternate reality are Republican Senators living in?",2020-05-19
642,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Ways you can help your community combat #COVID19 and #FlattenTheCurve: donate blood donate to food banks call on seniors in your community to make sure they have what they need stay home, stay calm &amp; stay safe",2020-03-18
643,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Pennsylvanians know how to #FlattenTheCurve! New CDC data shows PA is one of just 3 states that's had a downward trajectory of COVID-19 cases for more than 42 days. That's because of YOUR efforts to #MaskUp, stay home, wash your hands and follow CDC guidelines. Keep it up, PA!",2020-06-17
644,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"PASSED: Tonight I voted yes on the #FamiliesFirst Coronavirus Response Act – but we can’t stop there. It’s going to take bold action to ensure our small businesses, workers and families have the support and resources they need, including direct cash payments.",2020-03-18
645,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Parents: If you're having trouble explaining COVID-19 to your kids, Sesame Street will help! Check out this special town hall Saturday at 9 AM ET with special guest moderator, Big Bird. ",2020-04-24
646,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Child care providers are on the front lines of this horrible pandemic, caring for the children of first responders, hospital workers and so many others. I joined my colleagues in a letter urging @HHSGov to expand safe child care options and support child care providers.",2020-04-01
647,"Robert P. Casey, Jr.",SenBobCasey,Democrat,We're not doing enough to thank those on the front lines of #COVID19. We've got to provide them a tangible benefit—which is why I introduced legislation in the spirit of the GI bill for our health care workers who have answered the call for their country in this terrible pandemic,2020-05-22
648,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"And worse yet—during a pandemic. The Administration still will not create a special enrollment period so more Americans can access the ACA, but they let “junk plans” prey on those who need comprehensive coverage. Read more: https://www.casey.senate.gov/newsroom/releases/casey-warns-consumers-beware-of-deceptive-junk-plans-that-dont-cover-pre-existing-conditions",2020-06-10
649,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"I am also pleased it includes provisions from my bill, the Coronavirus Relief for Seniors and People with Disabilities Act, to support seniors at home, including new resources & flexibilities for nutrition services, & to protect nursing home residents from this terrible virus. /4",2020-03-25
650,"Robert P. Casey, Jr.",SenBobCasey,Democrat,President Trump failed to adequately prepare the country for this pandemic and has mismanaged the response to COVID-19. We can’t effectively tackle the economic crisis until we get the public health crisis under control. ,2020-05-11
651,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The President has fallen short of HIS OWN pandemic goals, and now he is trying to rewrite history in order to absolve himself of blame. This Nation’s testing inadequacies are a direct result of President Trump’s actions, not the states. ",2020-04-18
652,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Calling the coronavirus a “hoax” as President Trump did is unacceptable and dangerous. This is a serious public health issue which demands a recognition of the threat, leadership and a plan.",2020-03-02
653,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"From efforts to decimate affordable health care to letting families go hungry, Republicans in Washington continue to pile unnecessary hardships on top of Americans already struggling because of #COVID19. If the Admin valued decency or compassion, they would abandon this appeal. ",2020-05-14
654,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"TONIGHT: Do you live in Western Pennsylvania? I’m hosting the first in a series of tele-town halls across the Commonwealth to connect with Pennsylvanians regarding the coronavirus pandemic and you’re invited to join me. To participate, sign up at https://casey.senate.gov/teletownhall",2020-04-08
655,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Congress should utilize Medicaid as the social safety net it is. I introduced the Treatment for COVID Act to provide automatic enrollment in Medicaid for uninsured or under-insured people who are diagnosed with COVID-19, for all COVID-19 related treatment, regardless of income.",2020-03-26
656,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Yesterday was International Workers' Memorial Day, and this year is particularly significant as we honor the workers lost to #COVID19. We owe a debt of gratitude to those on the front lines of this pandemic, looking after our loved ones and keeping our country running.",2020-04-29
657,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Social isolation is already a problem for many older adults and people with disabilities - #COVID19 is only adding complications. We need to move expeditiously to pass funding to ensure these Americans are taken care of. ,2020-03-17
658,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"President Trump is proving incapable of handling a public health emergency. While the coronavirus risks American lives, his efforts to sabotage affordable health care is making it HARDER for Americans to receive the preventative services and treatment they need.",2020-03-10
659,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The risks associated with coronavirus are particularly dangerous for older adults in Pennsylvania and nationwide, folks who rely on the programs you’re trying to decimate.",2020-05-14
660,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"When World War II was won, we showed our gratitude to those who helped to secure that victory with the GI Bill. In the same way that we demonstrated our gratitude to our service members, we need a new GI bill for health care workers returning from their COVID-19 service. ",2020-04-14
661,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"It’s #NationalPublicHealthWeek and I'm joining @NPHW &amp; @PublicHealth to raise awareness and build healthier communities. Every time we talk about public health, and every time we talk about #COVID19, we need to consider mental health. #MentalHealthMonday",2020-04-06
662,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Ripping away critical health protections from the LGBTQ+ community is wrong and appalling. To do it during #PrideMonth, on the anniversary of #Pulse, during a pandemic, is nothing short of malicious. The cruelty is a feature of this Admin’s approach, not a bug. ",2020-06-14
